movie_id,title,genres,tmdb_id,overview,poster_path,release_date,runtime,budget,revenue,keywords,cast,director
1247,Bad Girls,Western,11853,"Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",https://image.tmdb.org/t/p/w500/oDHzFKU50ayk2IxQRcbOSG2XTTe.jpg,1994-04-22,99,0,15240435,"['blonde', 'revenge', 'tough girl', 'wild west', 'fast draw', 'pistol duel', 'small western town']","['Madeleine Stowe', 'Mary Stuart Masterson', 'Andie MacDowell', 'Drew Barrymore', 'James Russo']",Jonathan Kaplan
1248,Blink,Thriller,26203,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",https://image.tmdb.org/t/p/w500/z2gLlh5rCV67FVBJp4qn9A25vdq.jpg,1993-10-01,106,11000000,16668552,"['killer', 'blindness', 'corneal transplant']","['Madeleine Stowe', 'Aidan Quinn', 'James Remar', 'Bruce A. Young', 'Peter Friedman']",Michael Apted
1249,For Love or Money,Comedy,9024,"New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.",https://image.tmdb.org/t/p/w500/6qjr1LWkoJQJ1HXwYJj0edPk9EW.jpg,1993-10-01,94,30000000,11146270,"['hotel', 'female lover', 'deception', 'concierge', 'mistress']","['Michael J. Fox', 'Gabrielle Anwar', 'Anthony Higgins', 'Fyvush Finkel', 'Sandra Reaves-Phillips']",Barry Sonnenfeld
1250,Best of the Best 3: No Turning Back,Action,36555,A martial arts instructor comes to the defense of a schoolteacher who has taken a stand against a local white supremacist organization.,https://image.tmdb.org/t/p/w500/ynMnizF7mCmjDe4fXuZog6Vu8i5.jpg,1995-05-17,90,0,0,[],"['Phillip Rhee', 'Christopher McDonald', 'Gina Gershon', 'Mark Rolston', 'Peter Simmons']",Phillip Rhee
1251,A Chef in Love,Comedy,105763,"The story of Pascal Ichak, a larger-than-life French traveller, bon vivant, and chef, who falls in love with Georgia and a Georgian princess in the early 1920s. All is well until the arrival of the Red Army of the Caucasus, as the Soviet revolution that has swept Russian comes to Georgia. Told as a flashback from the present, as a French-Georgian man whose mother was Pascal's lover translates his memoirs for Pascal's niece.",https://image.tmdb.org/t/p/w500/f7DjoYUwHgzDUPK96bahLBxdkKr.jpg,1996-06-06,100,0,0,"['revolution', 'chef', 'woman director', 'gourmet', 'caucasus']","['Pierre Richard', 'Micheline Presle', 'Nino Kirtadzé', 'Jean-Yves Gautier', 'Temuri Qamkhadze']",Nana Dzhordzhadze
1252,Contempt,Drama,266,"A philistine in the art film business, Jeremy Prokosch is a producer unhappy with the work of his director. Prokosch has hired Fritz Lang to direct an adaptation of ""The Odyssey,"" but when it seems that the legendary filmmaker is making a picture destined to bomb at the box office, he brings in a screenwriter to energize the script. The professional intersects with the personal when a rift develops between the writer and his wife.",https://image.tmdb.org/t/p/w500/kNElbRcp4Qz6wmJ9kH5vdY004Hq.jpg,1963-10-29,103,900000,528428,"['jealousy', 'based on novel or book', 'villa', 'love triangle', 'italy', 'movie business', 'capri', 'screenwriter', 'car crash', 'divorce']","['Brigitte Bardot', 'Michel Piccoli', 'Jack Palance', 'Giorgia Moll', 'Fritz Lang']",Jean-Luc Godard
1253,The Tie That Binds,Thriller,79593,"A young couple adopts a traumatized child, unaware that her parents are fugitives and murderers who will do anything to get her back.",https://image.tmdb.org/t/p/w500/xwrY46PITbSoCiKm9gTnDWP47Kh.jpg,1995-09-08,99,14000000,5830454,[],"['Daryl Hannah', 'Keith Carradine', 'Moira Kelly', 'Vincent Spano', 'Julia Devin']",Wesley Strick
1254,Gone Fishin',Comedy,9054,Two fishing fanatics get in trouble when their fishing boat gets stolen while on a trip.,https://image.tmdb.org/t/p/w500/lGRHE7s2iGgJ0JNO9gxm8BJKelt.jpg,1997-05-30,94,53000000,19745922,"['sea', 'boat', 'fishing', 'rogue']","['Joe Pesci', 'Danny Glover', 'Rosanna Arquette', 'Lynn Whitfield', 'Willie Nelson']",Christopher Cain
1255,Broken English,Drama,124680,"Ivan is the fierce patriarch of a family of Croatian refugees living in Auckland during the Yugoslav wars. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at the restaurant where Eddie cooks. For a price, she agrees to marry another restaurant employee, a Chinese man, so that he can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.",https://image.tmdb.org/t/p/w500/137yYXxYLGvm6UrkQfkpdWCV83k.jpg,1996-09-09,92,0,0,"['refugee', 'maori', 'interracial relationship', 'auckland']","['Rade Šerbedžija', 'Aleksandra Vujcic', 'Julian Arahanga', 'Marton Csokas', 'Stephen Ure']",Gregor Nicholas
1256,The Designated Mourner,Drama,125021,"Jack and Judy are husband and wife, and Howard is Judy's father. They live in some fictional undemocratic and repressive country, and tell us a story about their lives, mostly from Jack's point of view.",https://image.tmdb.org/t/p/w500/nEY2MF8JPOvIkkZZ6avlD7KwX9F.jpg,1997-05-23,94,0,0,[],"['Mike Nichols', 'Miranda Richardson', 'David de Keyser']",David Hare
1257,The Designated Mourner,Drama,125021,"Jack and Judy are husband and wife, and Howard is Judy's father. They live in some fictional undemocratic and repressive country, and tell us a story about their lives, mostly from Jack's point of view.",https://image.tmdb.org/t/p/w500/nEY2MF8JPOvIkkZZ6avlD7KwX9F.jpg,1997-05-23,94,0,0,[],"['Mike Nichols', 'Miranda Richardson', 'David de Keyser']",David Hare
1258,Trial and Error,Comedy|Romance,17770,"An actor poses as a lawyer to help his sick friend, and problems develop.",https://image.tmdb.org/t/p/w500/menUTMx04eYe8EYKhJnGYA4gK6Q.jpg,1997-05-30,98,0,0,['lawyer'],"['Michael Richards', 'Jeff Daniels', 'Charlize Theron', 'Jessica Steen', 'Austin Pendleton']",Jonathan Lynn
1259,Pie in the Sky,Comedy|Romance,110972,A young man obsessed with traffic patterns attempts to reunite with his first love.,https://image.tmdb.org/t/p/w500/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg,1996-02-09,95,0,0,"['career', 'romance', 'los angeles, california', 'first love', 'traffic']","['Josh Charles', 'Anne Heche', 'John Goodman', 'Christine Lahti', 'Christine Ebersole']",Bryan Gordon
1260,Total Eclipse,Drama,36834,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",https://image.tmdb.org/t/p/w500/e0j1zDF3ITeTbGTXFGamosCxT4z.jpg,1995-11-03,111,0,339889,"['paris, france', 'mentor', 'poet', 'biography', 'based on play or musical', 'lgbt', 'woman director', '19th century', 'gay theme']","['Leonardo DiCaprio', 'David Thewlis', 'Romane Bohringer', 'Dominique Blanc', 'Nita Klein']",Agnieszka Holland
1261,The Run of the Country,Drama,221917,"An Irish lad who fled from his oppressive, widowed father falls for a girl from an affluent family.",https://image.tmdb.org/t/p/w500/ArlhiYSVjDeJKSl1qfCNdQH3DMW.jpg,1995-09-22,109,0,0,"['based on novel or book', 'village', 'rural area', 'ireland', 'policeman', 'strained relationship', 'father son relationship']","['Albert Finney', 'Matt Keeslar', 'Victoria Smurfit', 'Anthony Brophy', 'David Kelly']",Peter Yates
1262,Walking and Talking,Romance,49963,"Just as Amelia thinks she's over her anxiety and insecurity, her best friend announces her engagement, bringing her anxiety and insecurity right back.",https://image.tmdb.org/t/p/w500/m8JMJQUfGwGt7gse8aoduAcTYE.jpg,1996-07-17,86,0,0,['woman director'],"['Catherine Keener', 'Anne Heche', 'Todd Field', 'Liev Schreiber', 'Kevin Corrigan']",Nicole Holofcener
1263,Foxfire,Drama,18555,The story of five teenage girls who form an unlikely bond after beating up a teacher who has sexually harassed them. They build a solid friendship but their wild ways begin to get out of control.,https://image.tmdb.org/t/p/w500/ywrSScJT43HerqWPlMu8nigLFzg.jpg,1996-08-23,102,0,258263,"['prison', 'high school', 'friendship', 'tattoo', 'based on novel or book', 'fight', 'hostage', 'harassment', 'teacher', 'teenage girl', 'drugs', 'woman director']","['Hedy Burress', 'Angelina Jolie', 'Jenny Lewis', 'Jenny Shimizu', 'Sarah Rosenberg']",Annette Haywood-Carter
1264,Nothing to Lose,Drama,410921,"A young street fighter seeks revenge against a powerful drug lord who killed his entire family. Using of his many special combat skills, he's about to take down a whole criminal operation, reaching his goal whatever the consequences.",https://image.tmdb.org/t/p/w500/obRFIwQWBieexkUQtZBNROeZTcR.jpg,1994-01-01,83,0,0,[],"['Alexandra Paul', 'Youssef Abed-Alnour', 'Paul Gleason', 'Michael V. Gazzo', 'Juliano Mer-Khamis']",Izidore K. Musallam
1265,Star Maps,Drama,108401,"Carlos wants to be an actor. But his father, Pepe, wants him to work in the family business, that is, male prostitution. Carlos decides that he will be one of his father's boys until he can get his foot in the door in Hollywood.",https://image.tmdb.org/t/p/w500/jXt9Ww1pMKcS1n1uGg7QuGFVaCT.jpg,1997-07-23,86,0,0,"['los angeles, california', 'rent boy']","['Douglas Spain', 'Efrain Figueroa', 'Kandeyce Jorden', 'Martha Velez', 'Lysa Flores']",Miguel Arteta
1266,Bread and Chocolate,Drama,51242,"An Italian immigrant tries to make a new life in Switzerland, taking on a series of increasingly menial jobs in order to do it. He attempts to fit into his new home and society but fails at every turn. Unable to go home again, will his tenacity and optimism be enough to live on?",https://image.tmdb.org/t/p/w500/24D3e6xBPEvqlFoq4tSMVqVQ3TO.jpg,1974-05-05,110,0,0,"['immigrant', 'worker', 'switzerland', 'hardship', 'xenophobia', 'foreigners']","['Nino Manfredi', 'Johnny Dorelli', 'Anna Karina', 'Paolo Turco', ""Ugo D'Alessio""]",Franco Brusati
1267,Clockers,Drama,20649,"Strike is a young city drug pusher under the tutelage of drug lord Rodney Little. When a night manager at a fast-food restaurant is found with four bullets in his body, Strike’s older brother turns himself in as the killer. Detective Rocco Klein doesn’t buy the story, however, setting out to find the truth, and it seems that all the fingers point toward Strike & Rodney.",https://image.tmdb.org/t/p/w500/c79uqLJleho2a7OQayfrW5Ypphf.jpg,1995-09-15,128,25000000,13100000,"['drug pusher', 'train', 'drugs', 'drug lord', 'brooklyn, new york city', 'housing project', 'inner city life']","['Harvey Keitel', 'John Turturro', 'Delroy Lindo', 'Mekhi Phifer', 'Isaiah Washington']",Spike Lee
1268,Bitter Moon,Drama,10497,A passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.,https://image.tmdb.org/t/p/w500/bW7E4cLWh0elRRbp2VCrtXrY1if.jpg,1992-09-02,139,5000000,1862805,"['marriage crisis', 'married couple', 'eroticism', 'cruise', 'wheelchair', 'longing', 'paralysis', 'sadomasochism', 'voyeurism']","['Peter Coyote', 'Emmanuelle Seigner', 'Hugh Grant', 'Kristin Scott Thomas', 'Victor Banerjee']",Roman Polanski
1269,Love in the Afternoon,Comedy|Romance,18299,Lovestruck conservatory student Ariane pretends to be just as much a cosmopolitan lover as the worldly mature Frank Flannagan hoping that l’amour will take hold.,https://image.tmdb.org/t/p/w500/jCHVviBhRQ7OkJFQfziO2N2ZJmh.jpg,1957-05-29,130,2100000,2000000,"['hotel', 'paris, france', 'based on novel or book', 'romantic comedy', 'playboy', 'love', 'private detective', 'ritz hotel']","['Gary Cooper', 'Audrey Hepburn', 'Maurice Chevalier', 'John McGiver', 'Van Doude']",Billy Wilder
1270,Life with Mikey,Comedy,42580,"Michael Chapman, a former child TV star, runs a struggling talent agency specilizing in child acts. When a young girl off the street puts on a real performance after he catches her picking his pocket, he may have just found the next big thing.",https://image.tmdb.org/t/p/w500/dKsvF5t5xsm17HG3GJzQQGJpJzP.jpg,1993-06-04,91,2000000,12440858,"['new york city', 'casting agent', 'tv commercial', 'child star', 'precocious child', 'talent agent', 'christmas']","['Michael J. Fox', 'Christina Vidal', 'Nathan Lane', 'Victor Garber', 'David Krumholtz']",James Lapine
1271,North,Comedy,31586,"Eleven-year-old North has had it with his parents. They are always busy with their careers and don't give North the attention he needs, so he files a lawsuit against them. The judge rules that North should either find new parents or return to his own parents within two months. Thus North starts off on a journey around the world to find parents that really care about him.",https://image.tmdb.org/t/p/w500/e4JEG7dstmurXMUPOW9Jy6UDR9F.jpg,1994-07-22,87,40000000,0,"['parent child relationship', 'child prodigy', 'young boy', 'travel', ""based on children's book""]","['Elijah Wood', 'Bruce Willis', 'Jason Alexander', 'Julia Louis-Dreyfus', 'Jon Lovitz']",Rob Reiner
1272,Talking About Sex,Comedy|Drama,575751,"Andie Norman (Kim Wayans) is a young publisher who gets a chance to remake a dry-text on ""assertive communication skills"" into a best selling book to be titled 'Talking About Sex'. Andie's boyfriend, Doug Penn (Daniel Beer), is a good guy whose sex life with Andie begins tapering off as he finds watching sports on TV more interesting. Andie assembles her female friends to videotape a rough cut of a discussion program for a TV documentary for her book as a promotional item. All of Andie's and Doug's friends later get together for an all-night cocktail party at their house to celebrate the upcoming release of the book where Andie, Doug and their friends end up revealing intimacies to each other over too many drinks which include past bed-hopping and infidelity with puts a test on all relationships in both hilarious and heartfelt ways which leads to Andie and Doug to decide if they can have a future together.",https://image.tmdb.org/t/p/w500/3tNISfteDbGI09O5HZnedzOFekb.jpg,1994-01-01,87,0,0,[],"['Kim Wayans', 'Marcy Walker', 'Daniel Beer', 'Daria Lynn', 'Randolph Powell']",Aaron Speiser
1273,Color of Night,Drama|Thriller,2124,A color-blind psychiatrist is stalked by an unknown killer after taking over his murdered friend's therapy group and becomes embroiled in an intense affair with a mysterious woman who may be connected to the crime.,https://image.tmdb.org/t/p/w500/584MXUHljFOvhHVc9oXtHuq12U8.jpg,1994-08-19,121,40000000,19700000,"['california', 'therapist', 'secret identity', 'paranoia', 'eroticism', 'group therapy', 'grief', 'obsessive compulsive disorder (ocd)', 'psychiatrist', 'disguise', 'mental illness', 'color blindness', 'voyeurism']","['Bruce Willis', 'Jane March', 'Rubén Blades', 'Lesley Ann Warren', 'Scott Bakula']",Richard Rush
